id,user,date,transaction_type,amount
4517,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-09,CREDIT,27267
4518,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-30,CREDIT,41579
4519,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-06,CREDIT,87418
4520,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-11-27,CREDIT,90391
4521,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-08-09,CREDIT,6478
4522,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-10-28,DEBIT,57455
4523,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-30,DEBIT,60277
4524,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-11-04,CREDIT,42528
4525,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-23,CREDIT,11086
4526,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-21,CREDIT,66584
4527,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-04-03,DEBIT,50141
4528,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-20,DEBIT,60905
4529,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-04-12,DEBIT,15211
4530,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-06-28,DEBIT,43240
4531,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-14,CREDIT,16355
4532,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-01,DEBIT,14278
4533,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-02-14,DEBIT,95357
4534,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-28,CREDIT,16182
4535,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-03,DEBIT,81427
4536,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-06-05,DEBIT,98281
4537,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-20,CREDIT,23714
4538,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-15,CREDIT,66208
4539,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-29,CREDIT,41956
4540,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-01-19,DEBIT,13722
4541,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-12-04,DEBIT,6626
4542,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-05-07,DEBIT,18954
4543,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-11-20,CREDIT,52805
4544,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-15,DEBIT,76689
4545,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-06-04,DEBIT,8561
4546,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-12-22,CREDIT,99820
4547,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-11-08,CREDIT,73074
4548,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-09-16,DEBIT,73421
4549,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-27,DEBIT,98064
4550,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-04,DEBIT,6578
4551,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-06-07,DEBIT,39301
4552,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-02-03,CREDIT,77921
4553,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-05-21,DEBIT,39300
4554,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-02-02,CREDIT,49978
4555,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-11-23,CREDIT,61709
4556,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-19,DEBIT,23250
4557,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-07-17,CREDIT,36011
4558,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-08-07,CREDIT,11518
4559,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-04-06,CREDIT,14526
4560,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-12-30,CREDIT,85122
4561,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-17,CREDIT,40925
4562,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-09-21,CREDIT,59245
4563,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-01-25,CREDIT,35829
4564,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-01,CREDIT,62666
4565,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-12-01,CREDIT,69460
4566,1f65eecc-a217-4a1c-9fbd-98c3fa539db3,2020-03-03,CREDIT,94910
4567,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-25,CREDIT,75486
4568,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-09-17,CREDIT,2227
4569,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-24,DEBIT,93137
4570,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-22,CREDIT,79750
4571,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-12-18,CREDIT,8270
4572,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-08-14,DEBIT,84839
4573,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-12,DEBIT,71451
4574,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-02-12,DEBIT,63731
4575,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-12-27,CREDIT,33792
4576,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-15,CREDIT,43468
4577,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-12-09,CREDIT,66961
4578,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-04-20,DEBIT,76734
4579,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-08-05,CREDIT,25123
4580,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-09-12,DEBIT,78260
4581,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-01-07,CREDIT,31023
4582,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-11-10,CREDIT,47148
4583,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-05-26,CREDIT,24195
4584,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-11-07,DEBIT,54995
4585,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-02-16,DEBIT,27683
4586,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-05-09,DEBIT,58833
4587,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-10-31,CREDIT,35130
4588,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-03-04,CREDIT,44411
4589,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-12-25,CREDIT,65942
4590,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-12-02,DEBIT,96617
4591,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-08-31,DEBIT,97430
4592,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-07-24,CREDIT,76129
4593,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-01-05,CREDIT,42663
4594,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-11-19,CREDIT,43897
4595,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-09-17,DEBIT,58413
4596,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-02-04,CREDIT,79528
4597,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-05-16,DEBIT,36376
4598,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-05-31,DEBIT,82500
4599,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-06-17,DEBIT,41684
4600,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-02-18,CREDIT,2643
4601,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-10-18,CREDIT,54652
4602,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-03-19,CREDIT,1258
4603,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-10-19,DEBIT,56961
4604,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-04-13,DEBIT,59928
4605,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-06-03,DEBIT,78777
4606,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-06-29,DEBIT,74971
4607,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-09-07,DEBIT,10402
4608,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-11-26,CREDIT,81068
4609,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-08-17,DEBIT,11190
4610,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-03-28,CREDIT,33516
4611,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-03-14,CREDIT,38255
4612,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-01-21,DEBIT,169
4613,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-01-21,DEBIT,67471
4614,7a30dd29-c2ef-4de2-a195-f1855e7ffc9f,2020-10-25,CREDIT,89398
4615,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-12-15,DEBIT,62720
4616,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-06-30,CREDIT,15042
4617,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-09-12,CREDIT,59655
4618,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-12-22,DEBIT,8746
4619,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-11-28,CREDIT,3897
4620,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-06-20,CREDIT,68207
4621,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-01-25,CREDIT,22782
4622,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-10-23,CREDIT,94884
4623,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-08-20,CREDIT,27058
4624,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-02-06,DEBIT,9891
4625,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-11-16,CREDIT,47619
4626,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-06-11,DEBIT,47047
4627,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-05-30,DEBIT,32033
4628,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-11-11,DEBIT,55455
4629,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-03-10,DEBIT,5388
4630,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-07-30,DEBIT,3434
4631,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-07-27,DEBIT,38385
4632,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-02-12,DEBIT,59956
4633,0124fece-e04a-464c-8f9f-25a787b4bc3e,2020-04-11,CREDIT,7736
4634,0742ea7d-2699-45bb-b06b-8734d747c821,2020-11-22,DEBIT,75773
4635,0742ea7d-2699-45bb-b06b-8734d747c821,2020-03-30,CREDIT,95316
4636,0742ea7d-2699-45bb-b06b-8734d747c821,2020-08-08,CREDIT,75204
4637,0742ea7d-2699-45bb-b06b-8734d747c821,2020-11-21,CREDIT,45786
4638,0742ea7d-2699-45bb-b06b-8734d747c821,2020-01-23,DEBIT,33622
4639,0742ea7d-2699-45bb-b06b-8734d747c821,2020-10-08,CREDIT,17729
4640,0742ea7d-2699-45bb-b06b-8734d747c821,2020-06-24,CREDIT,479
4641,0742ea7d-2699-45bb-b06b-8734d747c821,2020-03-01,DEBIT,55318
4642,0742ea7d-2699-45bb-b06b-8734d747c821,2020-01-31,DEBIT,39234
4643,0742ea7d-2699-45bb-b06b-8734d747c821,2020-04-25,DEBIT,49836
4644,0742ea7d-2699-45bb-b06b-8734d747c821,2020-07-03,CREDIT,95604
4645,0742ea7d-2699-45bb-b06b-8734d747c821,2020-03-06,DEBIT,42786
4646,0742ea7d-2699-45bb-b06b-8734d747c821,2020-09-20,CREDIT,83483
4647,0742ea7d-2699-45bb-b06b-8734d747c821,2020-05-19,CREDIT,12161
4648,0742ea7d-2699-45bb-b06b-8734d747c821,2020-04-15,CREDIT,69598
4649,0742ea7d-2699-45bb-b06b-8734d747c821,2020-02-02,DEBIT,2593
4650,0742ea7d-2699-45bb-b06b-8734d747c821,2020-05-26,DEBIT,30880
4651,0742ea7d-2699-45bb-b06b-8734d747c821,2020-06-25,CREDIT,72498
4652,0742ea7d-2699-45bb-b06b-8734d747c821,2020-02-09,DEBIT,27493
4653,0742ea7d-2699-45bb-b06b-8734d747c821,2020-05-02,DEBIT,75172
4654,0742ea7d-2699-45bb-b06b-8734d747c821,2020-07-04,CREDIT,81647
4655,0742ea7d-2699-45bb-b06b-8734d747c821,2020-06-23,CREDIT,5036
4656,0742ea7d-2699-45bb-b06b-8734d747c821,2020-02-02,DEBIT,71390
4657,0742ea7d-2699-45bb-b06b-8734d747c821,2020-08-21,DEBIT,77360
4658,0742ea7d-2699-45bb-b06b-8734d747c821,2020-08-21,DEBIT,13294
4659,0742ea7d-2699-45bb-b06b-8734d747c821,2020-04-16,CREDIT,58516
4660,0742ea7d-2699-45bb-b06b-8734d747c821,2020-08-11,DEBIT,41654
4661,0742ea7d-2699-45bb-b06b-8734d747c821,2020-03-21,DEBIT,79893
4662,0742ea7d-2699-45bb-b06b-8734d747c821,2020-07-26,CREDIT,125
4663,0742ea7d-2699-45bb-b06b-8734d747c821,2020-11-10,DEBIT,13768
4664,0742ea7d-2699-45bb-b06b-8734d747c821,2020-03-09,DEBIT,23633
4665,0742ea7d-2699-45bb-b06b-8734d747c821,2020-08-11,CREDIT,60981
4666,0742ea7d-2699-45bb-b06b-8734d747c821,2020-07-24,DEBIT,48822
4667,0742ea7d-2699-45bb-b06b-8734d747c821,2020-05-31,DEBIT,83845
4668,0742ea7d-2699-45bb-b06b-8734d747c821,2020-05-16,CREDIT,53067
4669,0742ea7d-2699-45bb-b06b-8734d747c821,2020-10-23,CREDIT,15036
4670,0742ea7d-2699-45bb-b06b-8734d747c821,2020-12-19,CREDIT,20966
4671,0742ea7d-2699-45bb-b06b-8734d747c821,2020-05-14,CREDIT,929
4672,0742ea7d-2699-45bb-b06b-8734d747c821,2020-08-22,CREDIT,71546
4673,0742ea7d-2699-45bb-b06b-8734d747c821,2020-02-27,DEBIT,98148
4674,0742ea7d-2699-45bb-b06b-8734d747c821,2020-03-03,CREDIT,84569
4675,0742ea7d-2699-45bb-b06b-8734d747c821,2020-03-16,DEBIT,17907
4676,0742ea7d-2699-45bb-b06b-8734d747c821,2020-09-29,CREDIT,82064
4677,0742ea7d-2699-45bb-b06b-8734d747c821,2020-05-01,DEBIT,9025
4678,0742ea7d-2699-45bb-b06b-8734d747c821,2020-07-19,DEBIT,50811
4679,31278992-6343-4f9d-8786-aee34412c7bf,2020-03-28,CREDIT,63215
4680,31278992-6343-4f9d-8786-aee34412c7bf,2020-08-07,CREDIT,83445
4681,31278992-6343-4f9d-8786-aee34412c7bf,2020-09-26,CREDIT,10532
4682,31278992-6343-4f9d-8786-aee34412c7bf,2020-12-10,CREDIT,32216
4683,31278992-6343-4f9d-8786-aee34412c7bf,2020-04-21,CREDIT,55673
4684,31278992-6343-4f9d-8786-aee34412c7bf,2020-06-24,CREDIT,54440
4685,31278992-6343-4f9d-8786-aee34412c7bf,2020-11-13,CREDIT,1247
4686,31278992-6343-4f9d-8786-aee34412c7bf,2020-11-05,CREDIT,5505
4687,31278992-6343-4f9d-8786-aee34412c7bf,2020-01-29,CREDIT,19014
4688,31278992-6343-4f9d-8786-aee34412c7bf,2020-02-29,DEBIT,93848
4689,31278992-6343-4f9d-8786-aee34412c7bf,2020-07-05,CREDIT,57453
4690,31278992-6343-4f9d-8786-aee34412c7bf,2020-03-13,DEBIT,23838
4691,31278992-6343-4f9d-8786-aee34412c7bf,2020-07-06,CREDIT,81501
4692,31278992-6343-4f9d-8786-aee34412c7bf,2020-02-25,CREDIT,60758
4693,31278992-6343-4f9d-8786-aee34412c7bf,2020-02-29,CREDIT,49771
4694,31278992-6343-4f9d-8786-aee34412c7bf,2020-06-27,DEBIT,35404
4695,31278992-6343-4f9d-8786-aee34412c7bf,2020-04-26,CREDIT,739
4696,31278992-6343-4f9d-8786-aee34412c7bf,2020-04-20,DEBIT,6825
4697,31278992-6343-4f9d-8786-aee34412c7bf,2020-06-28,DEBIT,61782
4698,31278992-6343-4f9d-8786-aee34412c7bf,2020-04-13,CREDIT,65899
4699,31278992-6343-4f9d-8786-aee34412c7bf,2020-08-14,DEBIT,81569
4700,31278992-6343-4f9d-8786-aee34412c7bf,2020-04-10,DEBIT,91521
4701,31278992-6343-4f9d-8786-aee34412c7bf,2020-11-06,DEBIT,99901
4702,31278992-6343-4f9d-8786-aee34412c7bf,2020-08-04,DEBIT,21410
4703,31278992-6343-4f9d-8786-aee34412c7bf,2020-11-25,DEBIT,51941
4704,31278992-6343-4f9d-8786-aee34412c7bf,2020-09-26,CREDIT,43457
4705,31278992-6343-4f9d-8786-aee34412c7bf,2020-07-25,DEBIT,33985
4706,31278992-6343-4f9d-8786-aee34412c7bf,2020-02-20,CREDIT,21533
4707,31278992-6343-4f9d-8786-aee34412c7bf,2020-12-12,DEBIT,80921
4708,31278992-6343-4f9d-8786-aee34412c7bf,2020-10-25,DEBIT,34926
4709,31278992-6343-4f9d-8786-aee34412c7bf,2020-02-03,CREDIT,90724
4710,31278992-6343-4f9d-8786-aee34412c7bf,2020-05-28,CREDIT,73520
4711,31278992-6343-4f9d-8786-aee34412c7bf,2020-11-17,DEBIT,61864
4712,31278992-6343-4f9d-8786-aee34412c7bf,2020-06-09,CREDIT,27400
4713,31278992-6343-4f9d-8786-aee34412c7bf,2020-11-19,DEBIT,96983
4714,31278992-6343-4f9d-8786-aee34412c7bf,2020-05-22,DEBIT,80859
4715,31278992-6343-4f9d-8786-aee34412c7bf,2020-03-20,DEBIT,92561
4716,31278992-6343-4f9d-8786-aee34412c7bf,2020-06-09,CREDIT,72383
4717,31278992-6343-4f9d-8786-aee34412c7bf,2020-11-14,CREDIT,75213
4718,31278992-6343-4f9d-8786-aee34412c7bf,2020-05-31,DEBIT,16188
4719,31278992-6343-4f9d-8786-aee34412c7bf,2020-06-27,CREDIT,86792
4720,31278992-6343-4f9d-8786-aee34412c7bf,2020-03-02,DEBIT,45643
4721,31278992-6343-4f9d-8786-aee34412c7bf,2020-02-29,DEBIT,56106
4722,31278992-6343-4f9d-8786-aee34412c7bf,2020-05-03,DEBIT,66238
4723,31278992-6343-4f9d-8786-aee34412c7bf,2020-04-03,DEBIT,20218
4724,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-09-08,CREDIT,1305
4725,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-05-28,CREDIT,12960
4726,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-05-24,CREDIT,98767
4727,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-09-16,CREDIT,37619
4728,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-09-25,DEBIT,89947
4729,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-06-08,DEBIT,78565
4730,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-07-15,CREDIT,86916
4731,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-09-02,DEBIT,9474
4732,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-12-08,CREDIT,69391
4733,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-11-07,DEBIT,40652
4734,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-07-21,DEBIT,78325
4735,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-11-03,DEBIT,92221
4736,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-09-29,DEBIT,26319
4737,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-08-31,CREDIT,85330
4738,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-12-19,DEBIT,40168
4739,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-02-10,DEBIT,64003
4740,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-05-29,CREDIT,48928
4741,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-03-20,CREDIT,81735
4742,ef0ba83d-7fc6-4526-8fc6-aca55b8e22ca,2020-07-16,DEBIT,43989
4743,edb75555-db0a-436f-ab6c-baac460a901c,2020-02-15,CREDIT,92927
4744,edb75555-db0a-436f-ab6c-baac460a901c,2020-09-10,CREDIT,34217
4745,edb75555-db0a-436f-ab6c-baac460a901c,2020-09-03,CREDIT,54627
4746,edb75555-db0a-436f-ab6c-baac460a901c,2020-11-25,CREDIT,63999
4747,edb75555-db0a-436f-ab6c-baac460a901c,2020-03-20,DEBIT,91574
4748,edb75555-db0a-436f-ab6c-baac460a901c,2020-08-16,CREDIT,71391
4749,edb75555-db0a-436f-ab6c-baac460a901c,2020-11-17,DEBIT,16707
4750,edb75555-db0a-436f-ab6c-baac460a901c,2020-07-10,CREDIT,94178
4751,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-02-24,DEBIT,48158
4752,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-12-12,CREDIT,83797
4753,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-04-24,DEBIT,64982
4754,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-03-13,DEBIT,60261
4755,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-02-05,DEBIT,69291
4756,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-10-07,CREDIT,6536
4757,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-01-07,DEBIT,93203
4758,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-01-29,CREDIT,37834
4759,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-06-13,DEBIT,24678
4760,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-11-01,DEBIT,87359
4761,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-03-25,DEBIT,87083
4762,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-02-03,CREDIT,34400
4763,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-08-29,CREDIT,2539
4764,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-02-22,CREDIT,3472
4765,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-11-18,DEBIT,16186
4766,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-02-16,CREDIT,75870
4767,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-11-18,DEBIT,18247
4768,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-03-13,DEBIT,9273
4769,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-04-14,CREDIT,30278
4770,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-10-07,DEBIT,26365
4771,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-11-14,CREDIT,40390
4772,cbbf4704-706e-4d47-b817-3c94f34d4c63,2020-10-26,DEBIT,2324
4773,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-10-27,DEBIT,70837
4774,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-11-05,CREDIT,6041
4775,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-09-10,DEBIT,4259
4776,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-07-11,DEBIT,94349
4777,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-01-09,CREDIT,73548
4778,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-04-02,DEBIT,7936
4779,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-06-04,CREDIT,58148
4780,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-05-16,CREDIT,51329
4781,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-09-14,CREDIT,38026
4782,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-10-25,CREDIT,78601
4783,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-04-19,CREDIT,58499
4784,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-01-12,CREDIT,85598
4785,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-07-11,CREDIT,12380
4786,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-07-01,CREDIT,5992
4787,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-09-16,CREDIT,45372
4788,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-01-03,DEBIT,77910
4789,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-10-25,DEBIT,87517
4790,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-03-27,CREDIT,12446
4791,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-04-10,CREDIT,31520
4792,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-10-15,CREDIT,67629
4793,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-11-16,CREDIT,46394
4794,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-09-24,CREDIT,47622
4795,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-11-24,CREDIT,8819
4796,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-11-09,DEBIT,46942
4797,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-03-01,CREDIT,15510
4798,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-05-08,DEBIT,70523
4799,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-06-23,CREDIT,95315
4800,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-01-17,DEBIT,96757
4801,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-12-04,CREDIT,70629
4802,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-02-16,DEBIT,87313
4803,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-04-24,CREDIT,59059
4804,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-11-22,CREDIT,6438
4805,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-11-06,DEBIT,77866
4806,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-10-16,CREDIT,75
4807,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-03-29,CREDIT,60497
4808,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-06-22,DEBIT,51807
4809,8b89a9df-aba4-4627-a4b5-41e1e4cf88f9,2020-02-05,CREDIT,4578
4810,63d27bde-06ba-4d9e-bb3b-a10186bff645,2020-05-09,CREDIT,6843
4811,63d27bde-06ba-4d9e-bb3b-a10186bff645,2020-10-22,DEBIT,78543
4812,63d27bde-06ba-4d9e-bb3b-a10186bff645,2020-10-09,CREDIT,38650
4813,63d27bde-06ba-4d9e-bb3b-a10186bff645,2020-01-09,DEBIT,97040
4814,63d27bde-06ba-4d9e-bb3b-a10186bff645,2020-07-07,DEBIT,88530
4815,63d27bde-06ba-4d9e-bb3b-a10186bff645,2020-01-11,DEBIT,5450
4816,63d27bde-06ba-4d9e-bb3b-a10186bff645,2020-09-20,DEBIT,76017
